id,fold,sample,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,expected_loss
1,2,1|bld,5.800000000000001,0.362190934,suv,2,f,b,1,hybrid,161,73.0,black,m,0,weekday,12pm - 6pm,6,646.516468959908,0.0,1,1,2023.198184,5585.9989692618865
11861,4,2|val,2.0700000000000003,0.4319286635,stnwg,1,m,c,4,hybrid,145,60.0,green,s,1,weekday,12pm - 6pm,6,648.528446434423,1.0,0,0,0.0,0.0
11862,2,1|bld,4.540000000000001,0.088379423,suv,1,f,b,3,petrol,111,72.0,white,m,1,weekday,6am - 12pm,12,644.3264707244263,0.0,0,0,0.0,0.0
11863,4,2|val,6.58,0.2539323395,sedan,3,m,b,3,petrol,144,55.0,white,s,0,weekday,6am - 12pm,6,663.7604534276736,0.0,0,0,0.0,0.0
11864,1,1|bld,6.16,0.026696275255,sedan,1,f,a,2,petrol,136,86.0,gray,m,1,weekday,6pm - 12am,6,647.3562341990829,0.0,0,0,0.0,0.0
11865,4,2|val,2.78,0.237456806,stnwg,1,f,c,2,petrol,159,132.0,gray,s,1,weekend,12pm - 6pm,12,648.1596111299565,0.0,0,0,0.0,0.0
11866,2,1|bld,4.790000000000001,0.171251554,stnwg,1,f,c,4,petrol,119,68.0,white,s,0,weekend,12pm - 6pm,12,644.0662543386718,0.0,0,0,0.0,0.0
11867,3,1|bld,5.79,0.130325533,stnwg,4,m,e,4,petrol,198,95.0,silver,s,0,weekday,12pm - 6pm,12,644.6251887515581,0.0,0,0,0.0,0.0
11868,3,1|bld,5.23,0.408920938,suv,2,m,c,6,electric,192,92.0,brown,m,1,weekday,6am - 12pm,12,646.7811546541425,0.0,0,0,0.0,0.0
11869,2,1|bld,5.300000000000001,0.455848038,stnwg,3,f,c,2,dissel,191,80.0,gray,s,1,weekday,12pm - 6pm,12,656.8159434999454,0.0,0,0,0.0,0.0
11870,2,1|bld,5.7700000000000005,0.369340164,suv,2,f,c,4,petrol,186,92.0,green,s,1,weekday,12pm - 6pm,12,641.1489386686627,0.0,0,0,0.0,0.0
11871,4,2|val,5.630000000000001,0.157013361,sedan,2,m,a,3,hybrid,155,99.0,green,s,1,weekday,12pm - 6pm,12,659.3372372366711,0.0,0,0,0.0,0.0
11872,2,1|bld,5.550000000000001,0.305243623,stnwg,4,m,c,3,dissel,187,91.0,yellow,s,1,weekend,12pm - 6pm,12,666.3890082616497,0.0,0,0,0.0,0.0
11873,1,1|bld,6.8500000000000005,0.247783551,suv,4,f,a,5,electric,115,85.0,green,m,1,weekday,12pm - 6pm,12,642.7851287703571,0.0,0,0,0.0,0.0
11874,1,1|bld,6.380000000000001,0.0791048525,sedan,2,f,c,5,petrol,118,93.0,gray,s,1,weekday,12pm - 6pm,6,639.1826310129559,0.0,0,0,0.0,0.0
11875,2,1|bld,6.380000000000001,0.922850928,suv,3,f,c,4,petrol,128,76.0,black,m,1,weekday,6am - 12pm,12,647.0994144694445,1.0,0,0,0.0,0.0
11876,3,1|bld,6.08,0.808120966,ute,4,f,b,2,electric,246,76.0,black,s,1,weekday,12pm - 6pm,12,662.3887649591745,0.0,0,0,0.0,0.0
11877,1,1|bld,5.800000000000001,0.2446042625,suv,2,m,a,6,petrol,118,81.0,white,s,0,weekend,6am - 12pm,6,684.374886282585,0.0,0,0,0.0,0.0
11878,3,1|bld,6.32,0.724290525,stnwg,4,f,b,1,petrol,112,105.0,black,m,1,weekend,6am - 12pm,12,644.4787378269084,0.0,0,0,0.0,0.0
11879,3,1|bld,6.15,0.146829187,sedan,1,m,a,1,petrol,157,55.0,silver,m,1,weekday,6am - 12pm,12,638.3405096938287,0.0,0,0,0.0,0.0
11880,2,1|bld,6.61,0.91443627,suv,3,m,b,6,petrol,121,97.0,black,m,0,weekday,12am - 6 am,12,633.9840188883015,1.0,0,0,0.0,0.0
11881,4,2|val,6.33,0.35881809,stnwg,4,f,a,2,petrol,183,69.0,black,s,0,weekday,12pm - 6pm,6,658.2190958897379,0.0,0,0,0.0,0.0
11882,4,2|val,6.23,0.310892882,sedan,1,f,c,5,petrol,90,64.0,white,s,1,weekday,6am - 12pm,12,672.088681190998,0.0,0,0,0.0,0.0
11883,1,1|bld,6.680000000000001,0.563415771,sedan,3,f,c,4,petrol,147,126.0,silver,m,1,weekday,6am - 12pm,12,660.2642211846542,0.0,0,0,0.0,0.0
11884,2,1|bld,4.99,0.417802054,suv,1,m,b,3,petrol,148,55.0,white,s,1,weekday,12am - 6 am,12,647.4006161434108,0.0,0,0,0.0,0.0
11885,1,1|bld,6.8500000000000005,0.327395731,suv,4,m,d,2,petrol,104,55.0,green,s,1,weekend,12am - 6 am,6,660.3142722890477,0.0,0,0,0.0,0.0
11886,3,1|bld,5.210000000000001,0.648046903,suv,1,f,c,5,hybrid,125,83.0,blue,s,1,weekend,6am - 12pm,12,656.5844903140876,0.0,0,0,0.0,0.0
11887,2,1|bld,2.6900000000000004,0.072305506,stnwg,2,f,f,2,dissel,171,86.0,black,s,1,weekday,6pm - 12am,12,645.1796525728339,0.0,0,0,0.0,0.0
11888,2,1|bld,5.470000000000001,0.907094933,ute,2,m,e,4,dissel,179,75.0,blue,s,1,weekday,12pm - 6pm,12,639.1242160321864,1.0,0,0,0.0,0.0
11889,3,1|bld,5.5600000000000005,0.330342739,sedan,1,f,c,6,petrol,147,73.0,black,s,1,weekend,12am - 6 am,12,644.4682224762148,0.0,0,0,0.0,0.0
11890,2,1|bld,5.76,0.3619302395,sedan,3,f,c,4,petrol,140,82.0,silver,m,1,weekday,12pm - 6pm,6,642.1034014079327,0.0,0,0,0.0,0.0
11891,1,1|bld,6.9,0.3350721005,coupe,4,f,a,4,hybrid,218,76.0,white,m,0,weekday,12pm - 6pm,6,643.0176067673567,0.0,0,0,0.0,0.0
11892,3,1|bld,4.57,0.410394029,stnwg,1,f,a,5,petrol,118,71.0,gray,s,1,weekend,12pm - 6pm,12,645.275907210939,0.0,0,0,0.0,0.0
11893,1,1|bld,4.960000000000001,0.379888453,stnwg,1,f,c,2,electric,207,55.0,green,s,0,weekday,12pm - 6pm,12,647.1986750470469,0.0,0,0,0.0,0.0
11894,3,1|bld,4.890000000000001,0.267567604,suv,1,f,a,5,electric,198,83.0,gray,m,1,weekday,6am - 12pm,12,646.5406338095071,0.0,0,0,0.0,0.0
11895,2,1|bld,3.45,0.655172278,stnwg,1,f,e,4,dissel,131,82.0,white,m,1,weekday,6am - 12pm,12,649.0381176045964,0.0,0,0,0.0,0.0
11896,2,1|bld,6.390000000000001,0.167248033,stnwg,4,f,b,5,dissel,198,109.0,black,m,0,weekday,6pm - 12am,12,636.413606630624,0.0,0,0,0.0,0.0
11897,4,2|val,5.49,0.162459829,suv,2,m,c,2,petrol,107,75.0,silver,m,1,weekend,6am - 12pm,6,657.4826193771377,0.0,0,0,0.0,0.0
11898,3,1|bld,6.23,0.741696008,ute,4,f,a,2,hybrid,167,86.0,silver,m,0,weekday,6am - 12pm,12,653.4509108298431,0.0,0,0,0.0,0.0
11899,4,2|val,6.16,0.49251193,suv,2,m,e,1,petrol,132,127.0,black,s,1,weekend,12pm - 6pm,12,674.371881708171,0.0,0,0,0.0,0.0
11900,2,1|bld,5.7,0.119757798,stnwg,2,m,f,2,petrol,204,70.0,green,s,1,weekday,6am - 12pm,12,655.4767224548248,0.0,0,0,0.0,0.0
11901,4,2|val,6.21,0.2678941115,sedan,2,m,b,4,petrol,102,78.0,gray,m,1,weekday,12am - 6 am,6,640.9871600141075,0.0,0,0,0.0,0.0
11902,3,1|bld,6.29,0.97248348,suv,4,m,d,4,petrol,189,124.0,brown,s,1,weekday,12pm - 6pm,12,645.699924003175,1.0,0,0,0.0,0.0
11903,2,1|bld,6.49,0.05990098,sedan,3,m,c,5,petrol,108,62.0,gray,s,1,weekend,12am - 6 am,6,653.3824897039428,0.0,0,0,0.0,0.0
11904,1,1|bld,5.720000000000001,0.047869739,stnwg,4,m,f,1,petrol,121,69.0,gray,s,1,weekday,6pm - 12am,12,653.251813965606,0.0,0,0,0.0,0.0
11905,1,1|bld,7.12,0.1970930845,sedan,4,f,c,2,petrol,78,86.0,black,s,0,weekday,12pm - 6pm,6,654.2318270475098,0.0,0,0,0.0,0.0
11906,1,1|bld,6.640000000000001,0.0789677705,sedan,3,m,c,3,petrol,108,62.0,black,s,1,weekday,12pm - 6pm,6,647.8266656901676,0.0,0,0,0.0,0.0
11907,3,1|bld,4.4,0.883901229,stnwg,2,f,d,4,dissel,177,99.0,black,s,0,weekend,12pm - 6pm,12,639.887388624674,1.0,0,0,0.0,0.0
11908,2,1|bld,6.6000000000000005,0.817506719,sedan,4,m,c,2,petrol,106,104.0,brown,s,1,weekend,12pm - 6pm,12,642.6802081908876,0.0,0,0,0.0,0.0
11909,1,1|bld,5.800000000000001,0.241058309,sedan,2,f,a,2,petrol,133,84.0,gray,m,0,weekday,12pm - 6pm,6,647.2587400533799,0.0,0,0,0.0,0.0
11910,3,1|bld,5.050000000000001,0.891943527,stnwg,2,m,d,2,petrol,147,55.0,white,m,1,weekday,12pm - 6pm,12,646.4477088163036,1.0,0,0,0.0,0.0
11911,4,2|val,6.300000000000001,0.615891007,hdtop,4,f,b,2,dissel,264,127.0,green,s,0,weekday,12pm - 6pm,12,648.0737485048809,0.0,0,0,0.0,0.0
11912,4,2|val,5.930000000000001,0.487278922,suv,3,f,a,2,petrol,102,72.0,blue,m,1,weekend,6am - 12pm,12,650.066136792325,0.0,0,0,0.0,0.0
11913,2,1|bld,5.28,0.574012578,stnwg,3,f,a,5,petrol,191,89.0,black,m,0,weekday,12am - 6 am,12,637.5633358625599,0.0,0,0,0.0,0.0
11914,4,2|val,6.46,0.832465598,sedan,3,m,d,4,electric,117,58.0,white,m,1,weekday,6am - 12pm,12,651.6579544133671,0.0,0,0,0.0,0.0
11915,4,2|val,5.11,0.667316531,stnwg,3,m,a,3,hybrid,112,72.0,blue,s,1,weekday,6am - 12pm,12,683.0975999635715,0.0,0,0,0.0,0.0
11916,2,1|bld,5.550000000000001,0.647404951,sedan,3,m,b,3,petrol,146,93.0,gray,s,1,weekday,6am - 12pm,12,641.1725153113275,0.0,0,0,0.0,0.0
11917,1,1|bld,4.84,0.2786524025,suv,1,m,e,5,petrol,166,55.0,white,s,0,weekday,6pm - 12am,6,647.0641954968777,0.0,0,0,0.0,0.0
11918,3,1|bld,6.09,0.471269599,sedan,2,m,a,3,petrol,121,66.0,gray,s,0,weekend,12pm - 6pm,12,646.4230299724874,0.0,0,0,0.0,0.0
11919,3,1|bld,6.130000000000001,0.815605836,stnwg,4,f,d,2,petrol,146,82.0,gray,s,0,weekday,12pm - 6pm,12,637.6919672475511,0.0,0,0,0.0,0.0
11920,4,2|val,5.74,0.15348712,mcara,4,f,c,5,petrol,119,82.0,red,m,1,weekend,6am - 12pm,12,654.9746464783044,0.0,0,0,0.0,0.0
11921,4,2|val,5.95,0.8803242,ute,3,m,a,4,hybrid,192,89.0,gray,m,0,weekday,12pm - 6pm,12,638.5629930346339,0.0,0,0,0.0,0.0
11922,3,1|bld,7.0600000000000005,0.307442308,sedan,4,m,a,2,petrol,90,61.0,black,s,0,weekday,12pm - 6pm,12,641.6641822853894,0.0,0,0,0.0,0.0
11923,1,1|bld,6.65,0.99933142633,sedan,3,m,b,5,petrol,143,65.0,yellow,s,1,weekday,6am - 12pm,12,659.5719396483325,1.0,0,0,0.0,0.0
11924,2,1|bld,7.15,0.58083948,suv,4,m,a,4,petrol,120,127.0,black,s,0,weekday,12pm - 6pm,12,656.1281326868973,0.0,0,0,0.0,0.0
11925,2,1|bld,6.630000000000001,0.637432,truck,4,f,f,2,dissel,333,64.0,red,s,1,weekend,6am - 12pm,12,647.7586385221326,0.0,0,0,0.0,0.0
11926,2,1|bld,5.43,0.389149779,hdtop,3,f,f,2,dissel,241,55.0,gray,s,1,weekday,12pm - 6pm,12,643.6042757631141,0.0,0,0,0.0,0.0
11927,2,1|bld,6.54,0.258478647,sedan,3,f,c,4,petrol,128,78.0,silver,s,0,weekday,6am - 12pm,12,646.6964973916395,0.0,0,0,0.0,0.0
11928,4,2|val,5.92,0.697224909,suv,2,m,e,4,petrol,189,87.0,silver,m,0,weekday,12am - 6 am,12,646.9703852705567,0.0,0,0,0.0,0.0
11929,4,2|val,5.01,0.609025038,stnwg,3,m,d,4,hybrid,165,62.0,white,s,1,weekend,12pm - 6pm,12,642.9528054316489,0.0,0,0,0.0,0.0
11930,1,1|bld,5.76,0.800986603,ute,1,f,c,2,dissel,249,59.0,black,s,1,weekday,6am - 12pm,12,644.0996895864345,0.0,0,0,0.0,0.0
11931,2,1|bld,5.91,0.035108292,sedan,1,f,c,5,petrol,82,65.0,white,s,1,weekday,6am - 12pm,12,680.0376464813021,0.0,0,0,0.0,0.0
11932,3,1|bld,6.32,0.166016715,sedan,1,f,a,3,petrol,106,60.0,silver,s,1,weekday,12pm - 6pm,12,645.3864849635829,0.0,0,0,0.0,0.0
11933,4,2|val,5.25,0.273456017,sedan,2,m,c,5,hybrid,85,79.0,white,s,1,weekday,6am - 12pm,12,647.9243407715243,0.0,0,0,0.0,0.0
11934,2,1|bld,5.07,0.283835725,stnwg,2,m,d,2,dissel,123,90.0,gray,s,1,weekend,12pm - 6pm,12,645.3552031187198,0.0,0,0,0.0,0.0
11935,1,1|bld,6.73,0.270151993,suv,3,m,a,2,petrol,112,92.0,gray,m,1,weekday,6am - 12pm,12,651.094495896609,0.0,0,0,0.0,0.0
11936,3,1|bld,4.65,0.708275023,stnwg,2,f,a,2,dissel,192,92.0,white,m,1,weekday,12pm - 6pm,12,643.1049783662025,0.0,0,0,0.0,0.0
11937,4,2|val,6.12,0.423610958,sedan,1,f,d,3,petrol,129,70.0,black,m,1,weekday,6am - 12pm,12,641.5548398908301,0.0,0,0,0.0,0.0
11938,3,1|bld,6.8500000000000005,0.301734597,sedan,4,f,b,2,petrol,112,90.0,black,s,0,weekday,12pm - 6pm,6,676.1268055853241,0.0,0,0,0.0,0.0
11939,4,2|val,6.37,0.315304457,sedan,4,m,c,4,petrol,94,97.0,white,m,0,weekday,12pm - 6pm,12,642.3133622604212,0.0,0,0,0.0,0.0
11940,4,2|val,6.95,0.405414033,suv,4,f,c,5,petrol,163,75.0,gray,s,0,weekend,6am - 12pm,12,653.28253120629,0.0,0,0,0.0,0.0
11941,2,1|bld,3.770000000000001,0.0542346965,ute,1,m,e,5,petrol,187,65.0,black,m,0,weekend,6am - 12pm,6,660.5136766406649,0.0,0,0,0.0,0.0
11942,4,2|val,6.78,0.0907699505,suv,4,m,b,3,petrol,198,70.0,black,s,0,weekday,6pm - 12am,6,652.5441067150737,0.0,0,0,0.0,0.0
11943,2,1|bld,6.680000000000001,0.574241033,sedan,3,f,b,3,petrol,128,84.0,black,m,0,weekday,6am - 12pm,12,684.36839548712,0.0,0,0,0.0,0.0
11944,3,1|bld,3.72,0.661558086,stnwg,1,m,c,3,petrol,145,100.0,black,m,0,weekday,12pm - 6pm,12,633.9840188883015,0.0,0,0,0.0,0.0
11945,1,1|bld,3.98,0.428140968,stnwg,2,m,f,2,petrol,136,80.0,silver,s,1,weekday,12pm - 6pm,12,645.2460636301028,0.0,0,0,0.0,0.0
11946,1,1|bld,7.140000000000001,0.142020029,sedan,4,f,c,4,petrol,94,82.0,silver,s,1,weekday,12pm - 6pm,6,639.8196819093857,0.0,0,0,0.0,0.0
11947,4,2|val,6.59,0.524084639,stnwg,4,m,b,3,petrol,138,89.0,white,s,0,weekend,6am - 12pm,12,648.5606498748972,0.0,0,0,0.0,0.0
11948,4,2|val,4.9,0.051100204,suv,1,m,c,5,petrol,186,84.0,gray,m,1,weekend,12pm - 6pm,12,644.347924839982,0.0,0,0,0.0,0.0
11949,4,2|val,5.07,0.77668426,suv,2,m,c,2,petrol,143,82.0,blue,s,1,weekday,12pm - 6pm,12,640.4976604142815,0.0,0,0,0.0,0.0
11950,3,1|bld,6.380000000000001,0.717494409,ute,4,m,e,3,petrol,159,76.0,green,m,1,weekday,6am - 12pm,12,649.0318423514173,0.0,0,0,0.0,0.0
11951,1,1|bld,6.79,0.282807962,sedan,3,m,a,2,hybrid,71,77.0,white,m,0,weekday,12pm - 6pm,12,652.5278619295977,0.0,0,0,0.0,0.0
11952,2,1|bld,7.09,0.66152986,suv,4,m,e,4,petrol,182,74.0,white,m,1,weekday,12pm - 6pm,12,634.3393880939007,0.0,0,0,0.0,0.0
11953,4,2|val,6.54,0.369204355,stnwg,4,f,e,3,petrol,173,79.0,white,s,0,weekday,12pm - 6pm,12,646.0450578724564,0.0,0,0,0.0,0.0
11954,2,1|bld,5.630000000000001,0.802199015,sedan,2,m,c,2,hybrid,94,71.0,white,s,1,weekday,6pm - 12am,12,647.6721109076722,0.0,0,0,0.0,0.0
11955,4,2|val,4.710000000000001,0.20329146,stnwg,2,m,c,4,petrol,207,81.0,gray,m,0,weekday,12pm - 6pm,12,644.9550734039896,0.0,0,0,0.0,0.0
11956,2,1|bld,6.04,0.722774675,sedan,1,m,a,1,petrol,144,106.0,gray,m,1,weekend,12pm - 6pm,12,642.4682733166895,0.0,0,0,0.0,0.0
11957,3,1|bld,5.550000000000001,0.441961008,sedan,1,f,c,5,petrol,131,95.0,blue,s,1,weekend,6am - 12pm,6,633.9840188883015,1.0,0,0,0.0,0.0
11958,2,1|bld,7.11,0.207814991,suv,4,f,c,3,electric,123,66.0,yellow,s,1,weekday,6am - 12pm,12,634.9574814754652,0.0,0,0,0.0,0.0
11959,4,2|val,5.8100000000000005,0.651571815,sedan,2,f,a,2,petrol,133,95.0,white,s,0,weekend,12pm - 6pm,12,642.9485110542512,0.0,0,0,0.0,0.0
11960,3,1|bld,6.0200000000000005,0.343959821,ute,3,f,c,3,hybrid,160,72.0,white,s,1,weekday,6am - 12pm,6,658.9384333739474,0.0,0,0,0.0,0.0
11961,4,2|val,6.640000000000001,0.14618374,suv,3,f,b,6,petrol,121,91.0,red,s,0,weekday,12pm - 6pm,12,658.3879758190129,0.0,0,0,0.0,0.0
11962,2,1|bld,6.180000000000001,0.520846908,sedan,2,m,a,5,hybrid,87,80.0,white,m,0,weekday,12pm - 6pm,12,641.279175379038,0.0,0,0,0.0,0.0
11963,1,1|bld,4.62,0.0272125305,stnwg,1,f,b,6,petrol,145,55.0,black,s,0,weekday,12am - 6 am,6,652.9512352929444,0.0,0,0,0.0,0.0
11964,4,2|val,5.71,0.471955387,hdtop,3,m,a,2,petrol,245,78.0,white,m,1,weekday,12pm - 6pm,12,658.9312953546878,0.0,0,0,0.0,0.0
11965,4,2|val,6.46,0.41608359,suv,4,m,c,4,petrol,170,91.0,green,s,0,weekday,6am - 12pm,12,643.7705479006323,0.0,0,0,0.0,0.0
11966,1,1|bld,6.09,0.4061986995,suv,3,m,a,3,hybrid,151,55.0,white,m,0,weekday,12pm - 6pm,6,656.1857201717826,0.0,0,0,0.0,0.0
11967,2,1|bld,6.86,0.585809233,sedan,4,m,d,3,petrol,120,83.0,white,s,1,weekday,12pm - 6pm,12,671.491330940365,0.0,0,0,0.0,0.0
11968,3,1|bld,5.82,0.0676946955,sedan,1,m,c,6,hybrid,127,67.0,gray,s,1,weekday,12pm - 6pm,6,659.3887059037805,0.0,0,0,0.0,0.0
11969,1,1|bld,4.630000000000001,0.083049394,stnwg,1,m,f,2,petrol,179,71.0,brown,m,1,weekday,12am - 6 am,12,647.1864587496046,0.0,0,0,0.0,0.0
11970,4,2|val,4.85,0.27892065,stnwg,1,m,f,3,petrol,185,70.0,blue,s,1,weekday,12pm - 6pm,12,646.4224193625616,0.0,0,0,0.0,0.0
11971,1,1|bld,6.2700000000000005,0.868460033,sedan,2,m,c,1,petrol,132,94.0,gray,m,1,weekday,12pm - 6pm,12,637.974648891272,0.0,0,0,0.0,0.0
11972,3,1|bld,6.86,0.220496995,stnwg,4,f,c,1,hybrid,100,105.0,yellow,m,0,weekday,6pm - 12am,6,641.6592544916233,0.0,0,0,0.0,0.0
11973,4,2|val,6.65,0.026745531,sedan,4,m,c,4,hybrid,75,55.0,black,m,0,weekend,6am - 12pm,12,649.4217549463539,0.0,0,0,0.0,0.0
11974,1,1|bld,5.58,0.418036435,sedan,1,f,b,4,electric,71,67.0,gray,s,1,weekday,12pm - 6pm,6,652.750872739489,0.0,0,0,0.0,0.0
11975,3,1|bld,5.09,0.150974175,ute,2,f,b,3,dissel,239,79.0,silver,s,1,weekend,12pm - 6pm,6,640.5086323077078,0.0,0,0,0.0,0.0
11976,3,1|bld,6.0600000000000005,0.93165137,stnwg,4,f,d,3,dissel,134,75.0,gray,m,0,weekday,12pm - 6pm,12,669.5625646808741,1.0,0,0,0.0,0.0
11977,2,1|bld,6.42,0.37434149,truck,3,f,d,4,dissel,223,66.0,gray,m,1,weekday,6am - 12pm,12,633.9840188883015,0.0,0,0,0.0,0.0
11978,2,1|bld,4.76,0.621248146,suv,1,m,c,5,petrol,198,105.0,white,s,1,weekend,6am - 12pm,12,633.9840188883015,0.0,0,0,0.0,0.0
11979,2,1|bld,7.04,0.491207399,sedan,4,m,b,4,petrol,80,57.0,blue,m,0,weekend,12pm - 6pm,12,640.4762642184633,0.0,0,0,0.0,0.0
11980,3,1|bld,6.62,0.265955449,sedan,3,f,a,2,petrol,97,80.0,black,s,1,weekday,12pm - 6pm,6,643.9119824234965,0.0,0,0,0.0,0.0
11981,1,1|bld,5.550000000000001,0.586762109,stnwg,4,f,c,4,dissel,131,64.0,gray,s,0,weekday,6pm - 12am,12,649.7188311347084,0.0,0,0,0.0,0.0
11982,4,2|val,5.9,0.34425651,suv,2,f,c,2,petrol,158,79.0,white,s,0,weekend,6am - 12pm,12,646.9844017066503,0.0,0,0,0.0,0.0
11983,2,1|bld,5.75,0.108107286,suv,2,f,a,4,hybrid,160,85.0,black,m,1,weekday,12pm - 6pm,12,647.9104144956774,0.0,0,0,0.0,0.0
11984,2,1|bld,3.83,0.192332239,stnwg,1,m,c,3,petrol,142,99.0,black,s,1,weekday,12pm - 6pm,6,653.9974794782954,0.0,0,0,0.0,0.0
11985,2,1|bld,4.93,0.119185716,suv,1,m,e,4,petrol,149,104.0,gray,s,1,weekday,12am - 6 am,12,640.0912881677874,0.0,0,0,0.0,0.0
11986,4,2|val,5.91,0.136798772,suv,1,m,c,6,petrol,198,82.0,white,m,1,weekday,6pm - 12am,6,646.8312103767762,0.0,0,0,0.0,0.0
11987,4,2|val,5.87,0.0785321335,suv,3,m,c,4,petrol,111,60.0,silver,m,1,weekday,12pm - 6pm,6,666.2250926183931,0.0,0,0,0.0,0.0
11988,3,1|bld,6.11,0.081924743,stnwg,4,f,a,3,petrol,199,72.0,white,m,0,weekend,12pm - 6pm,12,666.9997672131061,0.0,0,0,0.0,0.0
11989,4,2|val,6.03,0.0642682455,sedan,1,m,c,1,petrol,153,75.0,silver,m,1,weekday,6am - 12pm,6,641.7902037398724,0.0,0,0,0.0,0.0
11990,3,1|bld,6.82,0.416056387,sedan,4,f,d,3,petrol,106,55.0,red,m,0,weekend,12pm - 6pm,12,647.2890286819727,0.0,0,0,0.0,0.0
11991,1,1|bld,3.34,0.084859617,stnwg,2,m,c,4,dissel,165,55.0,black,s,1,weekend,6am - 12pm,6,652.9774935903648,0.0,0,0,0.0,0.0
11992,4,2|val,5.51,0.688235916,suv,1,f,a,5,petrol,105,76.0,white,s,1,weekday,12pm - 6pm,12,673.5179972259787,0.0,0,0,0.0,0.0
11993,3,1|bld,6.11,0.659077806,stnwg,4,f,a,2,dissel,113,99.0,blue,m,1,weekday,6am - 12pm,12,644.1510640923233,0.0,0,0,0.0,0.0
11994,1,1|bld,5.98,0.454203537,suv,2,m,d,2,petrol,151,61.0,black,m,1,weekday,6pm - 12am,12,653.2589977218803,0.0,0,0,0.0,0.0
11995,4,2|val,5.880000000000001,0.255603397,sedan,1,m,c,5,petrol,114,75.0,brown,s,1,weekday,6am - 12pm,12,646.5875547157484,0.0,0,0,0.0,0.0
11996,3,1|bld,6.220000000000001,0.166609428,sedan,1,m,b,1,petrol,156,83.0,blue,s,1,weekday,6am - 12pm,12,646.7032918320757,0.0,0,0,0.0,0.0
11997,4,2|val,5.8100000000000005,0.603346643,truck,4,f,b,4,dissel,333,87.0,blue,s,1,weekday,12pm - 6pm,12,645.0123443543279,0.0,0,0,0.0,0.0
11998,4,2|val,4.37,0.229221143,stnwg,3,f,c,2,dissel,157,66.0,red,s,1,weekend,12pm - 6pm,12,658.7529414784194,0.0,0,0,0.0,0.0
11999,1,1|bld,5.59,0.039129758,suv,2,m,f,4,petrol,124,78.0,green,s,1,weekend,6pm - 12am,12,648.4710668699073,0.0,0,0,0.0,0.0
12000,2,1|bld,6.15,0.8613367,sedan,2,f,c,3,electric,133,55.0,yellow,m,1,weekday,6am - 12pm,12,647.9786408526816,0.0,0,0,0.0,0.0
12001,3,1|bld,5.95,0.206025928,sedan,1,f,d,6,petrol,71,69.0,green,m,0,weekday,6am - 12pm,12,645.9416102639084,0.0,0,0,0.0,0.0
12002,4,2|val,6.930000000000001,0.679531221,ute,4,m,c,4,dissel,221,105.0,gray,s,1,weekday,6pm - 12am,12,653.7458931955568,0.0,0,0,0.0,0.0
12003,4,2|val,5.11,0.123004799,sedan,3,f,a,3,petrol,81,76.0,white,s,1,weekday,12pm - 6pm,12,645.1952839477877,0.0,0,0,0.0,0.0
12004,4,2|val,6.800000000000001,0.084796834,sedan,4,m,c,2,hybrid,98,90.0,green,m,0,weekday,6pm - 12am,12,654.3537177048604,0.0,0,0,0.0,0.0
12005,3,1|bld,5.880000000000001,0.639340563,suv,2,m,a,3,electric,104,92.0,silver,m,1,weekday,12pm - 6pm,12,645.3651240044258,0.0,0,0,0.0,0.0
12006,2,1|bld,4.290000000000001,0.263291822,stnwg,3,m,e,2,petrol,145,105.0,green,s,0,weekend,6pm - 12am,12,646.2464858262884,0.0,0,0,0.0,0.0
12007,4,2|val,5.66,0.88968506,sedan,1,m,c,4,petrol,98,57.0,black,m,0,weekend,12pm - 6pm,12,640.9411475964495,0.0,0,0,0.0,0.0
12008,2,1|bld,6.0,0.99933142633,sedan,1,m,c,1,petrol,139,89.0,black,s,0,weekday,6am - 12pm,12,640.6195749040319,1.0,0,0,0.0,0.0
12009,1,1|bld,4.640000000000001,0.516935287,stnwg,3,m,b,4,hybrid,159,71.0,black,s,0,weekday,12pm - 6pm,12,646.638301274948,0.0,0,0,0.0,0.0
12010,3,1|bld,4.23,0.814431866,stnwg,3,f,a,3,petrol,106,89.0,gray,s,1,weekday,12am - 6 am,12,642.6987134853225,0.0,0,0,0.0,0.0
12011,1,1|bld,5.43,0.181589609,stnwg,3,f,f,3,petrol,112,99.0,white,m,0,weekday,12pm - 6pm,12,656.3555568824652,0.0,0,0,0.0,0.0
12012,4,2|val,6.180000000000001,0.3384433485,sedan,1,f,f,4,hybrid,136,78.0,black,m,0,weekend,12pm - 6pm,6,644.6601352006686,0.0,0,0,0.0,0.0
12013,2,1|bld,3.61,0.3336593,stnwg,1,m,b,2,petrol,141,133.01000000000022,silver,m,1,weekday,6am - 12pm,12,656.2658098790366,0.0,0,0,0.0,0.0
12014,1,1|bld,6.15,0.193421108,sedan,2,f,c,2,petrol,124,70.0,blue,s,0,weekday,6am - 12pm,12,647.8165697713476,0.0,0,0,0.0,0.0
12015,4,2|val,5.95,0.386851315,suv,2,f,c,5,petrol,178,58.0,black,s,1,weekday,6pm - 12am,12,652.1657698716446,0.0,0,0,0.0,0.0
12016,3,1|bld,5.540000000000001,0.901013925,stnwg,3,f,c,4,hybrid,150,85.0,white,m,0,weekend,6pm - 12am,12,651.2917370748443,1.0,0,0,0.0,0.0
